Number of steps: 500
Update Matrix <4,4>: [
  23.049934,	  -2.953870,	  10.000000,	  -12.612077,	
  23.099934,	  -3.016931,	  10.000000,	  -12.661127,	
  23.149933,	  -3.080236,	  10.000000,	  -12.710177,	
  23.199932,	  -3.143787,	  10.000000,	  -12.759228,	
  23.249931,	  -3.207583,	  10.000000,	  -12.808278,	
  23.299931,	  -3.271625,	  10.000000,	  -12.857328,	
  23.349930,	  -3.335911,	  10.000000,	  -12.906379,	
  23.399929,	  -3.400443,	  10.000000,	  -12.955429,	
  23.449928,	  -3.465220,	  10.000000,	  -13.004479,	
  23.499928,	  -3.530243,	  10.000000,	  -13.053530,	
  23.549927,	  -3.595510,	  10.000000,	  -13.102580,	
  23.599926,	  -3.661023,	  10.000000,	  -13.151630,	
  23.649925,	  -3.726781,	  10.000000,	  -13.200681,	
  23.699924,	  -3.792785,	  10.000000,	  -13.249731,	
  23.749924,	  -3.859033,	  10.000000,	  -13.298781,	
  23.799923,	  -3.925527,	  10.000000,	  -13.347832,	
  23.849922,	  -3.992266,	  10.000000,	  -13.396882,	
  23.899921,	  -4.059251,	  10.000000,	  -13.445932,	
  23.949921,	  -4.126481,	  10.000000,	  -13.494983,	
  23.999920,	  -4.193955,	  10.000000,	  -13.544033,	
  24.049919,	  -4.261675,	  10.000000,	  -13.593083,	
  24.099918,	  -4.329641,	  10.000000,	  -13.642134,	
  24.149918,	  -4.397851,	  10.000000,	  -13.691184,	
  24.199917,	  -4.466307,	  10.000000,	  -13.740234,	
  24.249916,	  -4.535008,	  10.000000,	  -13.789285,	
  24.299915,	  -4.603955,	  10.000000,	  -13.838335,	
  24.349915,	  -4.673146,	  10.000000,	  -13.887385,	
  24.399914,	  -4.742583,	  10.000000,	  -13.936436,	
  24.449913,	  -4.812265,	  10.000000,	  -13.985486,	
  24.499912,	  -4.882193,	  10.000000,	  -14.034536,	
  24.549911,	  -4.952365,	  10.000000,	  -14.083587,	
  24.599911,	  -5.022783,	  10.000000,	  -14.132637,	
  24.649910,	  -5.093446,	  10.000000,	  -14.181687,	
  24.699909,	  -5.164355,	  10.000000,	  -14.230738,	
  24.749908,	  -5.235508,	  10.000000,	  -14.279788,	
  24.799908,	  -5.306907,	  10.000000,	  -14.328838,	
  24.849907,	  -5.378551,	  10.000000,	  -14.377889,	
  24.899906,	  -5.450441,	  10.000000,	  -14.426939,	
  24.949905,	  -5.522575,	  10.000000,	  -14.475989,	
  24.999905,	  -5.594955,	  10.000000,	  -14.525040,	
]
